{-0.7805, 5.5019, 6.6391}
|{0.0163, 0.4574, 0.0794}
{-0.4884, -9.9479, -0.5555}
|{0.0163, 0.4574, 0.0794}
{-0.4884, -9.9479, -0.5555}
|{-0.005, 0.3796, 0.072}
{-0.1077, -9.9599, -0.6608}
|{-0.005, 0.3796, 0.072}
{-0.1077, -9.9599, -0.6608}
|{-0.0103, 0.2965, 0.0539}
{-0.1269, -9.7755, -0.6297}
|{-0.0103, 0.2965, 0.0539}
{-0.1269, -9.7755, -0.6297}
|{-0.0135, 0.2092, 0.0389}
{-0.4645, -9.5505, -0.8068}
|{-0.0135, 0.2092, 0.0389}
{-0.4645, -9.5505, -0.8068}
|{-0.0082, 0.1325, 0.0219}
{-0.577, -9.6893, -0.8667}
|{-0.0082, 0.1325, 0.0219}
{-0.577, -9.6893, -0.8667}
|{-0.0061, 0.0878, 0.0081}
{-0.1293, -9.9168, -0.8571}
|{-0.0061, 0.0878, 0.0081}
{-0.1293, -9.9168, -0.8571}
|{-0.0114, 0.0537, 0.0123}
{0.0479, -10.0724, -0.9816}
|{-0.0114, 0.0537, 0.0123}
{0.0479, -10.0724, -0.9816}
|{-0.0082, 0.0047, 0.0102}
{-0.1101, -10.0054, -1.0965}
|{-0.0082, 0.0047, 0.0102}
{-0.1101, -10.0054, -1.0965}
|{-0.0039, -0.0411, -0.0047}
{-0.2394, -9.8043, -0.972}
|{-0.0039, -0.0411, -0.0047}
{-0.2394, -9.8043, -0.972}
|{-0.0103, -0.0731, -0.0175}
{-0.316, -9.4308, -1.0104}
|{-0.0103, -0.0731, -0.0175}
{-0.316, -9.4308, -1.0104}
|{-0.0242, -0.1051, -0.0154}
{-0.4621, -9.2512, -0.9529}
|{-0.0242, -0.1051, -0.0154}
{-0.4621, -9.2512, -0.9529}
|{-0.0412, -0.1125, -0.0047}
{-0.3615, -9.4332, -0.8356}
|{-0.0412, -0.1125, -0.0047}
{-0.3615, -9.4332, -0.8356}
|{-0.0583, -0.1008, 0.0144}
{-0.2729, -9.6941, -0.7207}
|{-0.0583, -0.1008, 0.0144}
{-0.2729, -9.6941, -0.7207}
|{-0.0646, -0.0901, 0.0326}
{-0.079, -9.8881, -0.6033}
|{-0.0646, -0.0901, 0.0326}
{-0.079, -9.8881, -0.6033}
|{-0.07, -0.087, 0.0368}
{0.0239, -10.0461, -0.6704}
|{-0.07, -0.087, 0.0368}
{0.0239, -10.0461, -0.6704}
|{-0.0678, -0.1061, 0.0272}
{-0.0886, -9.9048, -0.7518}
|{-0.0678, -0.1061, 0.0272}
{-0.0886, -9.9048, -0.7518}
|{-0.0497, -0.137, 0.0027}
{-0.5363, -9.7636, -0.8811}
|{-0.0497, -0.137, 0.0027}
{-0.5363, -9.7636, -0.8811}
|{-0.0263, -0.1573, -0.0228}
{-0.735, -9.6941, -0.8188}
|{-0.0263, -0.1573, -0.0228}
{-0.735, -9.6941, -0.8188}
|{0.0014, -0.1573, -0.0409}
{-0.5291, -9.754, -0.7781}
|{0.0014, -0.1573, -0.0409}
{-0.5291, -9.754, -0.7781}
|{0.0216, -0.1392, -0.0388}
{-0.3112, -9.9288, -0.7326}
|{0.0216, -0.1392, -0.0388}
{-0.3112, -9.9288, -0.7326}
|{0.0397, -0.1285, -0.0335}
{-0.0886, -9.8067, -0.6823}
|{0.0397, -0.1285, -0.0335}
{-0.0886, -9.8067, -0.6823}
|{0.0653, -0.1519, -0.0431}
{0.1293, -9.6438, -0.8284}
|{0.0653, -0.1519, -0.0431}
{0.1293, -9.6438, -0.8284}
|{0.0834, -0.1722, -0.0623}
{0.1006, -9.6175, -0.7877}
|{0.0834, -0.1722, -0.0623}
{0.1006, -9.6175, -0.7877}
|{0.076, -0.1679, -0.075}
{0.7494, -8.7652, -0.6704}
|{0.076, -0.1679, -0.075}
{0.7494, -8.7652, -0.6704}
|{0.06, -0.1434, -0.0718}
{1.9824, -9.0692, -0.1772}
|{0.06, -0.1434, -0.0718}
{1.9824, -9.0692, -0.1772}
|{3.0E-4, 0.0792, -0.0378}
{2.4397, -10.4675, 0.3089}
|{3.0E-4, 0.0792, -0.0378}
{2.4397, -10.4675, 0.3089}
|{-0.0753, 0.5298, 0.0187}
{1.7526, -10.5848, 1.3264}
|{-0.0753, 0.5298, 0.0187}
{1.7526, -10.5848, 1.3264}
|{-0.1158, 0.6971, 0.1231}
{-0.9361, -9.8282, -1.0774}
|{-0.1158, 0.6971, 0.1231}
{-0.9361, -9.8282, -1.0774}
|{-0.0167, 0.3967, 0.1167}
{-2.4972, -10.0126, 0.4788}
|{-0.0167, 0.3967, 0.1167}
{-2.4972, -10.0126, 0.4788}
|{0.0238, -0.0103, 0.0272}
{-2.2242, -10.6757, 0.3879}
|{0.0238, -0.0103, 0.0272}
{-2.2242, -10.6757, 0.3879}
|{0.0792, -0.169, -0.0665}
{-0.972, -10.2999, -0.3472}
|{0.0792, -0.169, -0.0665}
{-0.972, -10.2999, -0.3472}
|{0.2145, -0.1019, -0.1304}
{0.0958, -9.0788, -1.652}
|{0.2145, -0.1019, -0.1304}
{0.0958, -9.0788, -1.652}
|{0.2411, -0.0017, -0.1006}
{0.3208, -8.4611, -1.6448}
|{0.2411, -0.0017, -0.1006}
{0.3208, -8.4611, -1.6448}
|{0.109, -0.0252, -0.0665}
{-0.0287, -8.8897, -1.0942}
|{0.109, -0.0252, -0.0665}
{-0.0287, -8.8897, -1.0942}
|{-0.0156, -0.0912, -0.0346}
{-0.2035, -9.7468, -0.7302}
|{-0.0156, -0.0912, -0.0346}
{-0.2035, -9.7468, -0.7302}
|{-0.0444, -0.0944, 0.0198}
{-0.0503, -10.0126, -0.4932}
|{-0.0444, -0.0944, 0.0198}
{-0.0503, -10.0126, -0.4932}
|{-0.0657, -0.0284, 0.0709}
{0.2777, -9.8976, -0.5243}
|{-0.0657, -0.0284, 0.0709}
{0.2777, -9.8976, -0.5243}
|{-0.0998, 0.0483, 0.088}
{0.5962, -10.0604, -0.5674}
|{-0.0998, 0.0483, 0.088}
{0.5962, -10.0604, -0.5674}
|{-0.1339, 0.0324, 0.0762}
{0.5219, -9.9264, -0.6177}
|{-0.1339, 0.0324, 0.0762}
{0.5219, -9.9264, -0.6177}
|{-0.1499, -0.0763, 0.0517}
{0.3974, -9.8641, -0.2921}
|{-0.1499, -0.0763, 0.0517}
{0.3974, -9.8641, -0.2921}
|{-0.1413, -0.1221, 0.0464}
{0.3855, -9.9838, -0.2155}
|{-0.1413, -0.1221, 0.0464}
{0.3855, -9.9838, -0.2155}
|{-0.0945, -0.0752, 0.0624}
{0.3017, -9.9216, -0.1532}
|{-0.0945, -0.0752, 0.0624}
{0.3017, -9.9216, -0.1532}
|{-0.0423, -0.0145, 0.0603}
{0.1173, -9.8114, -0.419}
|{-0.0423, -0.0145, 0.0603}
{0.1173, -9.8114, -0.419}
|{-0.0146, 0.0441, 0.0411}
{-0.0982, -9.6989, -0.2298}
|{-0.0146, 0.0441, 0.0411}
{-0.0982, -9.6989, -0.2298}
|{-0.0135, 0.0824, 0.0176}
{-0.6201, -9.6391, -0.1676}
|{-0.0135, 0.0824, 0.0176}
{-0.6201, -9.6391, -0.1676}
|{-0.0178, 0.0633, -0.0015}
{-0.6919, -9.7803, -0.2251}
|{-0.0178, 0.0633, -0.0015}
{-0.6919, -9.7803, -0.2251}
|{-0.0156, -0.0049, -0.0122}
{-0.5148, -9.8234, -0.34}
|{-0.0156, -0.0049, -0.0122}
{-0.5148, -9.8234, -0.34}
|{0.0089, -0.0667, -0.0164}
{-0.158, -9.663, -0.7733}
|{0.0089, -0.0667, -0.0164}
{-0.158, -9.663, -0.7733}
|{0.0344, -0.0965, -0.0143}
{-0.0192, -9.5529, -1.0463}
|{0.0344, -0.0965, -0.0143}
{-0.0192, -9.5529, -1.0463}
|{0.0323, -0.1029, -0.0143}
{-0.0359, -9.5768, -1.0271}
|{0.0323, -0.1029, -0.0143}
{-0.0359, -9.5768, -1.0271}
|{0.0089, -0.1083, -0.0143}
{0.0742, -9.7588, -0.8212}
|{0.0089, -0.1083, -0.0143}
{0.0742, -9.7588, -0.8212}
|{-0.0135, -0.0859, -0.0058}
{0.2203, -9.8162, -0.7661}
|{-0.0135, -0.0859, -0.0058}
{0.2203, -9.8162, -0.7661}
|{-0.022, -0.0507, 0.0059}
{0.0958, -9.7396, -0.8308}
|{-0.022, -0.0507, 0.0059}
{0.0958, -9.7396, -0.8308}
|{-0.0263, -0.0284, 0.0102}
{0.0072, -9.6606, -0.7015}
|{-0.0263, -0.0284, 0.0102}
{0.0072, -9.6606, -0.7015}
|{-0.038, -0.0294, 0.0144}
{-0.0168, -9.7085, -0.6656}
|{-0.038, -0.0294, 0.0144}
{-0.0168, -9.7085, -0.6656}
|{-0.0561, -0.0358, 0.024}
{-0.0215, -9.7659, -0.5076}
|{-0.0561, -0.0358, 0.024}
{-0.0215, -9.7659, -0.5076}
|{-0.0646, -0.0433, 0.0304}
{-0.0766, -9.8162, -0.4932}
|{-0.0646, -0.0433, 0.0304}
{-0.0766, -9.8162, -0.4932}
|{-0.0593, -0.0422, 0.0294}
{-0.0263, -9.8186, -0.5028}
|{-0.0593, -0.0422, 0.0294}
{-0.0263, -9.8186, -0.5028}
|{-0.0487, -0.0443, 0.024}
{-0.1245, -10.0317, -0.6273}
|{-0.0487, -0.0443, 0.024}
{-0.1245, -10.0317, -0.6273}
|{-0.0359, -0.0603, 0.0134}
{-0.1796, -9.7396, -0.6081}
|{-0.0359, -0.0603, 0.0134}
{-0.1796, -9.7396, -0.6081}
|{-0.0114, -0.0784, 6.0E-4}
{-0.1245, -9.3853, -0.6416}
|{-0.0114, -0.0784, 6.0E-4}
{-0.1245, -9.3853, -0.6416}
|{0.0014, -0.072, 0.0049}
